DTXSID,PREFERRED NAME,CASRN,MOLECULAR FORMULA,MONOISOTOPIC MASS,ToxCast Active,ToxCast Total,% ToxCast Active,HIT CALL,TOP,SCALED TOP,AC50,LOGAC50
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5020863,Methyldopa sesquihydrate,41372-08-1,C20H32N2O11,476.200610,22,589,4.0,Inactive,0.1449079396580157,0.22625814470852004,100.00000000000001,2
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5021097,Oxytetracycline hydrochloride,2058-46-0,C22H25ClN2O9,496.124858,42,649,6.0,Inactive,-0.08582589315218969,-0.134007890791869,100.00000000000001,2
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5020869,"4,4'-Methylenebis(N,N-dimethylaniline)",101-61-1,C17H22N2,254.178299,99,601,16.0,Inactive,0.3420150959674559,0.5340197456297382,180.3929637631806,2.256219593857702
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5021124,Phenol,108-95-2,C6H6O,94.041865,3,626,0.0,Inactive,-0.18452687113107571,-0.2881188402065302,100.00000000000001,2
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5020944,Nitrofurazone,59-87-0,C6H6N4O4,198.038905,83,592,14.0,Inactive,-0.4515696556977539,-0.7050773942819446,181.95332180647094,2.259959988633722
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5021126,Phenothiazine,92-84-2,C12H9NS,199.045570,106,659,16.0,Inactive,0.023300130458260477,0.03638064485213235,100.00000000000001,2
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5021128,"1-Phenyl-3,3-dimethyltriazene",7227-91-0,C8H11N3,149.095297,5,316,2.0,Inactive,0.1482293190191986,0.23144412094907618,35.07408590533721,1.544986361341423
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5021201,Gallic acid n-propyl ester,121-79-9,C10H12O5,212.068473,106,606,17.0,Inactive,-0.6653331353840364,-1.0388460506744053,60.406959343724104,1.781086975549415
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5021332,Bis(dimethylaminothiocarbonyl) disulfide,137-26-8,C6H12N2S4,239.988333,245,707,35.0,Inactive,0.2854243528433991,0.44565939369082186,0.1208667481319177,-0.9176931622417743
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5021209,6-Propyl-2-thiouracil,51-52-5,C7H10N2OS,170.051384,25,702,4.0,Inactive,-0.08375296510691409,-0.13077123685320144,100.00000000000001,2
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5021330,Tetramethylolphosphonium chloride,124-64-1,C4H12ClO4P,190.016174,9,321,3.0,Inactive,-0.10987564379256881,-0.17155898684248297,0.08000000262626601,-1.0969099987508961
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5021336,Theophylline,58-55-9,C7H8N4O2,180.064726,11,612,2.0,Inactive,-0.20219653962956136,-0.3157081249725482,100.00000000000001,2
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5021251,Saccharin,81-07-2,C7H5NO3S,182.999014,10,489,2.0,Inactive,0.14428473736986497,0.22528508143933088,2.043976458563872,0.31047588951811395
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5021380,"1,1,2-Trichloroethane",79-00-5,C2H3Cl3,131.930033,2,319,1.0,Inactive,0.1549720810860721,0.24197221788470458,100.00000000000001,2
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5021386,"2,4,6-Trichlorophenol",88-06-2,C6H3Cl3O,195.924948,31,600,5.0,Inactive,0.30090712682029547,0.46983407813683137,100,2
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5021388,"2,4,5-Trichlorophenoxyacetic acid",93-76-5,C8H5Cl3O3,253.930427,15,458,3.0,Inactive,0.05365445776358648,0.08377565851519721,100.00000000000001,2
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5021411,Tris(2-chloroethyl) phosphate,115-96-8,C6H12Cl3O4P,283.953879,10,660,2.0,Inactive,0.06936873980185977,0.10831181787124847,100.00000000000001,2
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5021413,"Tris(2,3-dibromopropyl) phosphate",126-72-7,C9H15Br6O4P,691.580824,132,476,28.0,Inactive,-0.6620807678243624,-1.0337678289310095,6.31047351350772,0.8000619482438078
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5021621,2-Methylbutanoic acid,116-53-0,C5H10O2,102.068080,1,318,0.0,Inactive,0.21814715021238396,0.3406132859040658,0.0800000007398973,-1.0969100089913901
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5021415,Triisopropanolamine,122-20-3,C9H21NO3,191.152144,1,344,0.0,Inactive,-0.07961877130074138,-0.12431613837717845,2.348400721010712,0.37077220504361164
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5021590,Dodecanoic acid,143-07-7,C12H24O2,200.177630,25,352,7.0,Inactive,-0.10270480895583523,-0.1603625003697639,100.00000000000001,2
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5021627,5-Methyl-2-furancarboxylic acid,1917-15-3,C6H6O3,126.031694,0,318,0.0,Inactive,0.11813969300527491,0.18446240985063253,1.5026845821164878,0.17686783047247445
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5021419,L-Tryptophan,73-22-3,C11H12N2O2,204.089878,9,573,2.0,Inactive,-0.06399577928597512,-0.09992251856311393,100,2
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5021629,6-Methyl-5-hepten-2-one,110-93-0,C8H14O,126.104465,2,323,1.0,Inactive,0.041933097892608455,0.06547401718258797,100.00000000000001,2
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5021544,2-Chlorophenol,95-57-8,C6H5ClO,128.002893,2,579,0.0,Inactive,-0.03163358956917957,-0.049392443942580376,100.00000000000001,2
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5021754,"5,5-Dimethylhydantoin",77-71-4,C5H8N2O2,128.058578,2,588,0.0,Inactive,-0.02723577181931459,-0.04252572506438117,100.00000000000001,2
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5021758,Tris(2-butoxyethyl) phosphate,78-51-3,C18H39O7P,398.243341,42,495,8.0,Inactive,-0.41685748868782346,-0.6508780831536898,48.79524531792525,1.688377505757013
https://comptox.epa.gov/dashboard/chemical/details/DTXSID50218052,Perfluoroglutaryl difluoride,678-78-4,C5F8O2,243.977055,0,100,0.0,Inactive,0.26660859793587144,0.4162806184027698,150.00000000000006,2.1760912590556813
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5021831,3-Nitrotoluene,99-08-1,C7H7NO2,137.047678,3,584,1.0,Inactive,-0.31297441195346887,-0.4886758445186053,100.00000000000003,2
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5021835,4-Dimethylaminobenzaldehyde,100-10-7,C9H11NO,149.084064,4,321,1.0,Inactive,0.11357689492703969,0.17733809195405967,0.08000000035636942,-1.0969100110734404
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5021881,Ethylenediamine,107-15-3,C2H8N2,60.068748,6,316,2.0,Inactive,0.48815575339621686,0.7622026464034972,100.00000000000001,2
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5021883,Propargyl alcohol,107-19-7,C3H4O,56.026215,0,317,0.0,Inactive,-0.05983602552223093,-0.09342751096553001,100.00000000000001,2
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5021837,"N,N-Diethylethanolamine",100-37-8,C6H15NO,117.115364,0,598,0.0,Inactive,-0.35271914928477727,-0.5507329723180333,181.70896442469984,2.2593763533077342
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5021885,"2-Methyl-2,4-pentanediol",107-41-5,C6H14O2,118.099380,9,599,2.0,Inactive,0.21589960347180898,0.3371039836748829,0.04391945213225426,-1.3573430860766993
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5021839,Benzylamine,100-46-9,C7H9N,107.073499,3,325,1.0,Inactive,0.10525054460592774,0.1643373924734514,100.00000000000001,2
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5022194,Hexyl acrylate,2499-95-8,C9H16O2,156.115030,1,324,0.0,Inactive,-0.16915274229079313,-0.26411379344289926,100.00000000000001,2
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5021916,2-Heptanone,110-43-0,C7H14O,114.104465,24,345,7.0,Inactive,0.13365473380969886,0.20868747547347238,0.10787285994280886,-0.9670878070287451
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5022198,3-(3-Pyridyl)-1-propanol,2859-67-8,C8H11NO,137.084064,0,195,0.0,Inactive,-0.15146902342309637,-0.2365025705382418,0.5865077353887304,-0.23172625564651292
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5021962,N-Phenyl diethanolamine,120-07-0,C10H15NO2,181.110279,2,316,1.0,Inactive,-0.21960871143133665,-0.34289535637279644,19.84251536158526,1.2975967251978637
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5021889,4-Methyl-2-pentanone,108-10-1,C6H12O,100.088815,0,319,0.0,Inactive,0.07861278900020308,0.1227454053347615,1.2187281409688437,0.08590683929798143
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5021910,Pyrrole,109-97-7,C4H5N,67.042199,2,212,1.0,Inactive,-0.21159259530320615,-0.33037905417983704,0.08000000029558793,-1.0969100114034038
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5021914,5-Methyl-2-hexanone,110-12-3,C7H14O,114.104465,18,356,5.0,Inactive,-0.13424191497008114,-0.20960429563025212,100.00000000000001,2
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5022308,Genistein,446-72-0,C15H10O5,270.052823,180,660,27.0,Inactive,-0.22481065823935759,-0.3510176361901268,0.3888385098343762,-0.41023072990740306
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5021968,3-Ethoxy-4-hydroxybenzaldehyde,121-32-4,C9H10O3,166.062994,1,348,0.0,Inactive,-0.3904023622614848,-0.6095712518138818,0.04640141151926589,-1.333468808115285
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5022437,Nordihydroguaiaretic acid,500-38-9,C18H22O4,302.151809,144,382,38.0,Inactive,0.3145303602674885,0.491105290273084,35.00000000000001,1.5440680443502757
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5022439,Phenolphthalin,81-90-3,C20H16O4,320.104859,32,630,5.0,Inactive,-0.19808176386301876,-0.3092833456745561,0.16745356271719247,-0.7761056080407616
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5022271,4-(Diethylamino)salicylaldehyde,17754-90-4,C11H15NO2,193.110279,27,315,9.0,Active,-0.8632551642555968,-1.3478799873593803,70.50396916453583,1.848213567172005
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5022279,"2,6-Diisopropylaniline",24544-04-5,C12H19N,177.151750,10,427,2.0,Inactive,0.15435041721104076,0.24100155668195164,100.00000000000001,2
https://comptox.epa.gov/dashboard/chemical/details/DTXSID50229163,Trichloro((perfluorohexyl)ethyl)silane,78560-45-9,C8H4Cl3F13Si,479.894026,4,231,2.0,Inactive,-0.10362693866033498,-0.16180230661235573,50,1.6989700043360187
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5022489,E-Cinnamic acid,140-10-3,C9H8O2,148.052429,9,379,2.0,Inactive,-0.6077496546149631,-0.9489356457965414,146.42721537216423,2.1656218034128405
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5022857,Cortisone,53-06-5,C21H28O5,360.193674,26,331,8.0,Inactive,-0.16130121305131973,-0.2518544759545653,3.1882611273244654,0.5035538840891391
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5022934,Digoxin,20830-75-5,C41H64O14,780.429607,107,359,30.0,Inactive,-0.6442702747652542,-1.0059586617769662,50,1.6989700043360187
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5022510,4-Chloro-2-methylphenol,1570-64-5,C7H7ClO,142.018542,12,360,3.0,Inactive,-0.2637630725359063,-0.4118376368847349,100,2
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5023114,Guaifenesin,93-14-1,C10H14O4,198.089209,1,322,0.0,Inactive,0.2575421807095101,0.4021243841368553,1.9798343413557804,0.29662885306714154
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5023243,Mefenamic acid,61-68-7,C15H15NO2,241.110279,27,322,8.0,Inactive,-0.2223403678556092,-0.3471605437462119,0.7255841142464386,-0.13931223417651067
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5023035,Etoposide,33419-42-0,C29H32O13,588.184291,70,324,22.0,Inactive,0.23083604361169002,0.36042562666128514,0.07000000013126592,-1.1549019591713423
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5023039,Famotidine,76824-35-6,C8H15N7O2S3,337.044936,5,390,1.0,Inactive,0.2947077544405203,0.4601544256877284,19.842518251920456,1.297596788458822
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5023324,Milrinone,78415-72-2,C12H9N3O,211.074562,7,322,2.0,Inactive,-0.6050136404546319,-0.9446636542874928,65.49465159129608,1.8162058361868085
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5023322,Mifepristone,84371-65-3,C29H35NO2,429.266779,336,709,47.0,Active,-1.0672522109266214,-1.666399410206272,8.250000540368355,0.9164539769958628
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5023376,Nizatidine,76963-41-2,C12H21N5O2S2,331.113667,0,319,0.0,Inactive,0.12599325254240648,0.19672489743014593,0.0800000014166832,-1.0969100053173353
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5023588,D-Glucitol,50-70-4,C6H14O6,182.079038,4,401,1.0,Inactive,-0.13761556221895246,-0.21487188254945103,0.0955088393553705,-1.019956432545982
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5023792,4-Nitrotoluene,99-99-0,C7H7NO2,137.047678,14,582,2.0,Inactive,-0.06897977937866195,-0.10770449805202068,3.782770164395109,0.5778099549942415
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5023742,Warfarin,81-81-2,C19H16O4,308.104859,30,643,5.0,Inactive,0.18935161038724801,0.2956521510477456,30.037546371819843,1.4776644542742097
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5023796,Pentamidine isethionate,140-64-7,C23H36N4O10S2,592.187286,243,652,37.0,Inactive,-0.8576386764758841,-1.3391104464507528,181.01853060116758,2.257723035233283
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5023825,Indium arsenide,1303-11-3,AsIn,189.825474,6,580,1.0,Inactive,0.05723244821489904,0.08936230534220561,0.009000001598429206,-2.0457574134285728
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5023875,Ammonium sulfamate,7773-06-0,H6N2O3S,114.009913,3,349,1.0,Inactive,0.17064935822991295,0.26645059808262844,0.25988516317921617,-0.5852185136245077
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5023900,Benomyl,17804-35-2,C14H18N4O3,290.137890,90,724,12.0,Inactive,0.34715420103076955,0.5420439048292386,0.14471502944621611,-0.8394863626846736
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5023902,Benz(a)anthracene,56-55-3,C18H12,228.093900,157,653,24.0,Inactive,0.40548663014647124,0.6331237119068064,0.008977664729089917,-2.046836617359961
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5023877,2-Anisidine,90-04-0,C7H9NO,123.068414,13,583,2.0,Inactive,0.2162950390255323,0.3377214137132119,183.45109895761976,2.2635203177262024
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5023950,Carbosulfan,55285-14-8,C20H32N2O3S,380.213364,150,601,25.0,Inactive,-0.33455935740248766,-0.5223784126625962,182.9242661109461,2.2622713213268284
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5023871,Amitraz,33089-61-1,C19H23N3,293.189198,162,676,24.0,Inactive,0.2309801703906747,0.36065066510771426,0.06315884400757038,-1.1995658274561387
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5024055,Dimethyl sulfate,77-78-1,C2H6O4S,125.998680,7,607,1.0,Inactive,0.06735342740821008,0.10516512456878772,100.00000000000001,2
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5024057,Dimethylamine,124-40-3,C2H7N,45.057849,0,353,0.0,Inactive,0.16849295269175996,0.2630836030273324,0.009000000124349886,-2.0457574845601787
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5024182,2-Methoxyethanol,109-86-4,C3H8O2,76.052429,3,695,0.0,Inactive,0.19775578823008327,0.30877436982338996,0.21963311950952696,-0.6583021699792792
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5024051,Bis(1-methylethyl) methylphosphonate,1445-75-6,C7H17O3P,180.091531,14,598,2.0,Inactive,-0.043455491714693234,-0.0678510712109147,100.00000000000001,2
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5024059,"3,3'-Dimethylbenzidine",119-93-7,C14H16N2,212.131349,85,631,13.0,Inactive,-0.2590197956973143,-0.40443152083704637,50.155926693263815,1.7003222589536398
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5024134,delta-Hexachlorocyclohexane,319-86-8,C6H6Cl6,287.860066,74,313,24.0,Active,-1.6787146832232671,-2.621132221032425,77.74517764539657,1.8906734602461974
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5024211,Napropamide,15299-99-7,C17H21NO2,271.157229,152,758,20.0,Inactive,0.2613960531099618,0.4081417909216555,0.9326047811400647,-0.030302362399192657
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5024261,Phosmet,732-11-6,C11H12NO4PS2,316.994537,59,660,9.0,Inactive,0.29779421540073014,0.4649736021401743,100.00000000000003,2
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5024263,Phosphoric acid,7664-38-2,H3O4P,97.976896,3,353,1.0,Inactive,0.3627901485112961,0.5664577532080985,0.4893446713247333,-0.31038513653050404
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5024344,Tri-allate,2303-17-5,C10H16Cl3NOS,303.001818,156,750,21.0,Inactive,0.039142916234888005,0.061117448958890555,30,1.4771212547196624
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5024346,"1,2,4-Tribromobenzene",615-54-3,C6H3Br3,311.778489,8,321,2.0,Inactive,0.28476615659769067,0.4446316911249061,0.07990662103478598,-1.097417233705556
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5024681,tert-Butylamine,75-64-9,C4H11N,73.089149,2,350,1.0,Inactive,-0.14721228198308678,-0.22985612712738784,100.00000000000003,2
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5024394,Acetic acid,64-19-7,C2H4O2,60.021129,16,574,3.0,Inactive,-0.20052039727361065,-0.3130910091635747,100.00000000000001,2
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5024687,4-tert-Butylcatechol,98-29-3,C10H14O2,166.099380,149,454,33.0,Inactive,-0.4417658194674685,-0.6897697596435285,182.23078066399887,2.260621735663733
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5024506,5-Aminosalicylic acid,89-57-6,C7H7NO3,153.042593,10,319,3.0,Inactive,0.1282539345429279,0.20025470895338657,100.00000000000001,2
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5024845,Colchicine,64-86-8,C22H25NO6,399.168188,216,678,32.0,Active,-1.3186248149517013,-2.0588906646640326,3.262148616995893,0.5135037427468607
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5024891,Cytarabine hydrochloride,69-74-9,C9H14ClN3O5,279.062198,90,651,14.0,Inactive,0.22622041977086282,0.35321882702447716,50.34240044763244,1.7019339199192565
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5024922,"1,6-Hexanediamine",124-09-4,C6H16N2,116.131349,3,352,1.0,Inactive,-0.027642316099360176,-0.043160500182722224,100.00000000000001,2
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5025021,Dicyclohexyl phthalate,84-61-7,C20H26O4,330.183109,165,487,34.0,Inactive,-0.00412441147798255,-0.006439824423873361,100.00000000000003,2
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5025023,Dicyclopentadiene,77-73-6,C10H12,132.093900,5,465,1.0,Inactive,0.3006689786329929,0.4694622353851372,0.022062200120302456,-1.6563511803608155
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5025231,Emodin,518-82-1,C15H10O5,270.052823,99,324,31.0,Inactive,-0.3071069908309908,-0.47951449821467945,1.6004305018501055,0.20423681979953373
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5025102,3-(Dimethylamino)propylamine,109-55-7,C5H14N2,102.115698,0,350,0.0,Inactive,0.16744373547953673,0.2614453633256699,100.00000000000001,2
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5025150,Dimethyl phosphate,813-78-5,C2H7O4P,126.008196,7,431,2.0,Inactive,-0.17041316236349371,-0.26608180366977596,100.00000000000001,2
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5025285,Ethylene glycol diethyl ether,629-14-1,C6H14O2,118.099380,0,319,0.0,Inactive,-0.021081711422876088,-0.03291682239825777,100.00000000000001,2
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5025152,Dimethyl succinate,106-65-0,C6H10O4,146.057909,5,579,1.0,Inactive,-0.27291666352712574,-0.42612998359797705,0.9681681392910847,-0.014049213326758396
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5025364,Glyoxal,107-22-2,C2H2O2,58.005479,3,321,1.0,Inactive,0.01970424031737829,0.030766049587223017,100.00000000000001,2
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5025603,N-Methyl-N-hydroxyethylamine,109-83-1,C3H9NO,75.068414,0,316,0.0,Inactive,0.17260492222318624,0.2695040006913538,10.449542310154213,1.0190972687698006
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5025607,"1,2-Dimethoxy-4-(2-propen-1-yl)benzene",93-15-2,C11H14O2,178.099380,16,594,3.0,Inactive,-0.6508790407478396,-1.0162775382551044,100,2
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5025609,Methyl formate,107-31-3,C2H4O2,60.021129,2,316,1.0,Inactive,0.21683995304941406,0.33857223828749067,0.19318477446145804,-0.7140271047732032
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5025572,Methyl benzoate,93-58-3,C8H8O2,136.052429,5,321,2.0,Inactive,0.29398249612266636,0.45902201291711475,0.08000000033598051,-1.0969100111841255
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5025578,2-Methyl-3-butenenitrile,16529-56-9,C5H7N,81.057849,0,196,0.0,Inactive,0.1914184302617009,0.2988792677353752,100.00000000000001,2
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5025730,9-Nitroanthracene,602-60-8,C14H9NO2,223.063329,22,319,7.0,Inactive,0.6687494463772871,1.0441802524366028,6.403283057486685,0.8064027002604346
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5025861,Phenethyl anthranilate,133-18-6,C15H15NO2,241.110279,74,319,23.0,Inactive,-0.29588571747037107,-0.4619936881208171,35.00000000000001,1.5440680443502757
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5025659,Methyl salicylate,119-36-8,C8H8O3,152.047344,7,574,1.0,Inactive,-0.4361727263778388,-0.6810367470244255,181.21514764032767,2.258194497213051
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5025815,Orphenadrine hydrochloride,341-69-5,C18H24ClNO,305.154642,17,319,5.0,Active,-1.1971077774466565,-1.8691548950350272,52.7856545121925,1.7225159109296388
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5026251,Triphenylphosphine,603-35-0,C18H15P,262.091137,33,350,9.0,Inactive,-0.6203264213317088,-0.9685729128122644,182.82781222605718,2.2620422623909127
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5026174,Triallylamine,102-70-5,C9H15N,137.120449,2,318,1.0,Inactive,0.19425495001184848,0.30330818790090985,100.00000000000001,2
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5026120,"3,3',5,5'-Tetramethylbenzidine",54827-17-7,C16H20N2,240.162649,18,316,6.0,Active,-0.9694532017289795,-1.5136967879233811,78.9967646905803,1.897609305141071
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5026259,Tris(2-chloroisopropyl)phosphate,13674-84-5,C9H18Cl3O4P,326.000829,20,513,4.0,Inactive,-0.19922474267487217,-0.3110679840181929,100.00000000000001,2
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5026178,Potassium dichloroisocyanurate,2244-21-5,C3Cl2KN3O3,234.895378,0,345,0.0,Inactive,0.14545160286142303,0.22710701626131094,100.00000000000001,2
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5026122,"N,N,N',N'-Tetramethylethylenediamine",110-18-9,C6H16N2,116.131349,0,318,0.0,Inactive,0.07388408130576007,0.1153620374369184,0.08000000441469736,-1.0969099890420733
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5026461,2-Methylpropanenitrile,78-82-0,C4H7N,69.057849,4,344,1.0,Inactive,0.2011828278343399,0.31412532315646247,0.009000000226226204,-2.0457574796441427
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5026544,"1,2,3-Benzotriazin-4(1H)-one",90-16-4,C7H5N3O,147.043262,1,323,0.0,Inactive,-0.26544447370657603,-0.41446296376664554,182.54808906992687,2.2613772910752297
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5026548,"2,4,6-Tris(dimethylaminomethyl)phenol",90-72-2,C15H27N3O,265.215413,1,347,0.0,Inactive,-0.08790332930779697,-0.13725158365940543,100.00000000000001,2
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5026623,4-tert-Butylcyclohexanol,98-52-2,C10H20O,156.151415,3,351,1.0,Inactive,0.013589059472194841,0.021217853154000516,100.00000000000001,2
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5026912,2-[2-(2-Methoxyethoxy)ethoxy]ethanol,112-35-6,C7H16O4,164.104859,1,353,0.0,Inactive,0.1748646541888343,0.27303232883743533,15.640546106400226,1.1942519128450289
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5026889,Methyl dodecanoate,111-82-0,C13H26O2,214.193280,9,578,2.0,Inactive,-0.10203310531566526,-0.159313707461815,100.00000000000001,2
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5026209,"2,3,6-Trichlorophenol",933-75-5,C6H3Cl3O,195.924948,10,316,3.0,Inactive,0.2794680279111975,0.4363592336607949,100.00000000000001,2
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5026914,1-Dodecene,112-41-4,C12H24,168.187801,1,319,0.0,Inactive,-0.040090011424609634,-0.06259623611847961,0.4832518414390843,-0.3158264824099952
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5026706,"1,2-Diphenoxyethane",104-66-5,C14H14O2,214.099380,23,483,5.0,Inactive,-0.31410189838161073,-0.4904362931732301,100.00000000000001,2
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5026918,1-Dodecanol,112-53-8,C12H26O,186.198365,83,594,14.0,Inactive,-0.04346517370986528,-0.06786618860386,100.00000000000001,2
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5027061,2-Naphthalenol,135-19-3,C10H8O,144.057515,98,616,16.0,Active,-0.7606939852108224,-1.1877417496302831,189.4632638401583,2.277525014524968
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5027069,2-Methyl-1-butanol,137-32-6,C5H12O,88.088815,12,322,4.0,Inactive,0.04309655070260125,0.06729062346976682,7.329807260258507,0.8650925548721374
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5027140,Perfluorooctanesulfonyl fluoride,307-35-7,C8F18O2S,501.933157,3,234,1.0,Inactive,-0.1495850835192671,-0.23356100123300755,0.005000001246130456,-2.3010298874264787
